JayID,Sex,AgeKnown,NatalNest,FldgDate,LastObsDate,USFWBand,Difference,ClutchNum
-SGL,F,Y,BUBO881,5/18/1988,7/13/1990,1043-80178,786,1
-SGL,F,Y,BUBO881,5/18/1988,7/13/1990,1043-80178,786,1
-SGL,F,Y,BUBO881,5/18/1988,7/13/1990,1043-80178,786,1
-SGL,F,Y,BUBO881,5/18/1988,7/13/1990,1043-80178,786,1
-SLF,M,Y,XRDS881,5/20/1988,1/18/1992,1043-80180,1338,1
-SLF,M,Y,XRDS881,5/20/1988,1/18/1992,1043-80180,1338,1
-SLF,M,Y,XRDS881,5/20/1988,1/18/1992,1043-80180,1338,1
-SLF,M,Y,XRDS881,5/20/1988,1/18/1992,1043-80180,1338,1
-SLF,M,Y,XRDS881,5/20/1988,1/18/1992,1043-80180,1338,1
-SPP,F,Y,PLOT881,5/26/1988,8/17/1993,1043-80187,1909,1
-SPP,F,Y,PLOT881,5/26/1988,8/17/1993,1043-80187,1909,1
-SPP,F,Y,PLOT881,5/26/1988,8/17/1993,1043-80187,1909,1
-SOP,M,Y,PLOT881,5/26/1988,5/19/1992,1043-80188,1454,1
-SOP,M,Y,PLOT881,5/26/1988,5/19/1992,1043-80188,1454,1
-SOP,M,Y,PLOT881,5/26/1988,5/19/1992,1043-80188,1454,1
-SOL,F,Y,NRID882,5/30/1988,5/10/1991,1043-80193,1075,2
-SOL,F,Y,NRID882,5/30/1988,5/10/1991,1043-80193,1075,2
-SOL,F,Y,NRID882,5/30/1988,5/10/1991,1043-80193,1075,2
-SOL,F,Y,NRID882,5/30/1988,5/10/1991,1043-80193,1075,2
-SOL,F,Y,NRID882,5/30/1988,5/10/1991,1043-80193,1075,2
-SLL,M,Y,NRID882,5/30/1988,6/14/1990,1043-80194,745,2
-SLL,M,Y,NRID882,5/30/1988,6/14/1990,1043-80194,745,2
-SLL,M,Y,NRID882,5/30/1988,6/14/1990,1043-80194,745,2
-SLL,M,Y,NRID882,5/30/1988,6/14/1990,1043-80194,745,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZWG,M,Y,SORA982,5/10/1998,10/11/2000,1043-90501,885,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZRG,M,Y,SORA982,5/10/1998,4/11/2000,1043-90502,702,2
-ZGG,F,Y,SORA982,5/10/1998,10/13/1999,1043-90503,521,2
-ZGG,F,Y,SORA982,5/10/1998,10/13/1999,1043-90503,521,2
-ZGG,F,Y,SORA982,5/10/1998,10/13/1999,1043-90503,521,2
-ZYG,F,Y,SORA982,5/10/1998,8/18/1999,1043-90504,465,2
-ZYG,F,Y,SORA982,5/10/1998,8/18/1999,1043-90504,465,2
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZYY,M,Y,FENC981,5/14/1998,11/13/2001,1043-90515,1279,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZFG,M,Y,WAHO981,5/18/1998,7/14/1999,1043-90518,422,1
-ZOY,M,Y,MCBY981,5/17/1998,9/11/2000,1043-90520,848,1
-ZOY,M,Y,MCBY981,5/17/1998,9/11/2000,1043-90520,848,1
-ZOY,M,Y,MCBY981,5/17/1998,9/11/2000,1043-90520,848,1
-ZOY,M,Y,MCBY981,5/17/1998,9/11/2000,1043-90520,848,1
-ZOY,M,Y,MCBY981,5/17/1998,9/11/2000,1043-90520,848,1
-ZOY,M,Y,MCBY981,5/17/1998,9/11/2000,1043-90520,848,1
-ZLY,M,Y,MCBY981,5/17/1998,12/10/2002,1043-90521,1668,1
-ZLY,M,Y,MCBY981,5/17/1998,12/10/2002,1043-90521,1668,1
-ZLY,M,Y,MCBY981,5/17/1998,12/10/2002,1043-90521,1668,1
-ZFY,F,Y,MCBY981,5/17/1998,4/14/1999,1043-90522,332,1
-ZFY,F,Y,MCBY981,5/17/1998,4/14/1999,1043-90522,332,1
-ZFY,F,Y,MCBY981,5/17/1998,4/14/1999,1043-90522,332,1
-ZFY,F,Y,MCBY981,5/17/1998,4/14/1999,1043-90522,332,1
-ZFY,F,Y,MCBY981,5/17/1998,4/14/1999,1043-90522,332,1
-ZRB,F,Y,LOPZ981,5/20/1998,5/14/2008,1043-90524,3647,1
-ZRB,F,Y,LOPZ981,5/20/1998,5/14/2008,1043-90524,3647,1
-ZRB,F,Y,LOPZ981,5/20/1998,5/14/2008,1043-90524,3647,1
-ZYB,F,Y,LOPZ981,5/20/1998,5/14/2001,1043-90526,1090,1
-ZYB,F,Y,LOPZ981,5/20/1998,5/14/2001,1043-90526,1090,1
-ZBB,F,Y,BALD981,5/22/1998,8/18/1999,1043-90527,453,1
-ZBB,F,Y,BALD981,5/22/1998,8/18/1999,1043-90527,453,1
-ZFR,F,Y,ELIN981,5/23/1998,5/11/2011,1043-90533,4736,1
-ZFR,F,Y,ELIN981,5/23/1998,5/11/2011,1043-90533,4736,1
-ZFR,F,Y,ELIN981,5/23/1998,5/11/2011,1043-90533,4736,1
-ZFR,F,Y,ELIN981,5/23/1998,5/11/2011,1043-90533,4736,1
-ZFR,F,Y,ELIN981,5/23/1998,5/11/2011,1043-90533,4736,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWR,F,Y,KETH981,5/29/1998,2/11/2000,1043-90536,623,1
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZWW,M,Y,XRDS983,5/31/1998,11/14/2005,1043-90540,2724,2
-ZRW,F,Y,XRDS983,5/31/1998,8/18/1999,1043-90541,444,2
-ZRW,F,Y,XRDS983,5/31/1998,8/18/1999,1043-90541,444,2
-RGZ,F,Y,WCOP901,5/13/1990,6/15/1999,1043-90543,3320,1
-RGZ,F,Y,WCOP901,5/13/1990,6/15/1999,1043-90543,3320,1
-RGZ,F,Y,WCOP901,5/13/1990,6/15/1999,1043-90543,3320,1
-RGZ,F,Y,WCOP901,5/13/1990,6/15/1999,1043-90543,3320,1
-YSL,F,Y,NBEN861,4/30/1986,6/15/1998,1433-92986,4429,1
-YSL,F,Y,NBEN861,4/30/1986,6/15/1998,1433-92986,4429,1
-YSL,F,Y,NBEN861,4/30/1986,6/15/1998,1433-92986,4429,1
-YSL,F,Y,NBEN861,4/30/1986,6/15/1998,1433-92986,4429,1
-YSL,F,Y,NBEN861,4/30/1986,6/15/1998,1433-92986,4429,1
-YSL,F,Y,NBEN861,4/30/1986,6/15/1998,1433-92986,4429,1
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZPP,F,Y,SHIC983,5/29/1998,8/10/2000,1043-90546,804,3
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
-ZGY,F,Y,SFLA981,5/17/1998,7/11/2002,1043-90571,1516,1
=SBG,M,Y,CTRN881,6/5/1988,6/11/1991,1053-14402,1101,1
=SBG,M,Y,CTRN881,6/5/1988,6/11/1991,1053-14402,1101,1
=SBG,M,Y,CTRN881,6/5/1988,6/11/1991,1053-14402,1101,1
-SWA,M,Y,EBAY882,6/12/1988,6/15/1998,1053-14420,3655,2
-SWA,M,Y,EBAY882,6/12/1988,6/15/1998,1053-14420,3655,2
-SWA,M,Y,EBAY882,6/12/1988,6/15/1998,1053-14420,3655,2
-SWA,M,Y,EBAY882,6/12/1988,6/15/1998,1053-14420,3655,2
-SRA,F,Y,EBAY882,6/12/1988,4/14/1993,1053-14421,1767,2
-SRA,F,Y,EBAY882,6/12/1988,4/14/1993,1053-14421,1767,2
-SRA,F,Y,EBAY882,6/12/1988,4/14/1993,1053-14421,1767,2
-SRA,F,Y,EBAY882,6/12/1988,4/14/1993,1053-14421,1767,2
-SYA,M,Y,EBAY882,6/12/1988,7/12/1988,1053-14423,30,2
-SYA,M,Y,EBAY882,6/12/1988,7/12/1988,1053-14423,30,2
-SYA,M,Y,EBAY882,6/12/1988,7/12/1988,1053-14423,30,2
-SPF,F,Y,BEND882,6/17/1988,7/16/1992,1053-14424,1490,2
-SPF,F,Y,BEND882,6/17/1988,7/16/1992,1053-14424,1490,2
-SPF,F,Y,BEND882,6/17/1988,7/16/1992,1053-14424,1490,2
-SOA,F,Y,WCOP882,6/23/1988,3/12/1993,1053-14442,1723,2
-SOA,F,Y,WCOP882,6/23/1988,3/12/1993,1053-14442,1723,2
-SOA,F,Y,WCOP882,6/23/1988,3/12/1993,1053-14442,1723,2
-SOA,F,Y,WCOP882,6/23/1988,3/12/1993,1053-14442,1723,2
-SLA,F,Y,WCOP882,6/23/1988,8/15/1989,1053-14443,418,2
-SLA,F,Y,WCOP882,6/23/1988,8/15/1989,1053-14443,418,2
-SLA,F,Y,WCOP882,6/23/1988,8/15/1989,1053-14443,418,2
-SFA,F,Y,WCOP882,6/23/1988,3/12/1990,1053-14444,627,2
-SFA,F,Y,WCOP882,6/23/1988,3/12/1990,1053-14444,627,2
-SFA,F,Y,WCOP882,6/23/1988,3/12/1990,1053-14444,627,2
=SWB,F,Y,POLA882,5/20/1988,1/10/1989,1053-14447,235,2
=SWB,F,Y,POLA882,5/20/1988,1/10/1989,1053-14447,235,2
=SRB,F,Y,POLA882,5/20/1988,12/1/1989,1053-14448,560,2
=SRB,F,Y,POLA882,5/20/1988,12/1/1989,1053-14448,560,2
=SRB,F,Y,POLA882,5/20/1988,12/1/1989,1053-14448,560,2
=SGB,F,Y,POLA882,5/20/1988,6/6/1990,1053-14451,747,2
=SGB,F,Y,POLA882,5/20/1988,6/6/1990,1053-14451,747,2
SL-L,M,Y,FIRE841,5/7/1984,5/17/1990,1053-14499,2201,1
SL-L,M,Y,FIRE841,5/7/1984,5/17/1990,1053-14499,2201,1
SL-L,M,Y,FIRE841,5/7/1984,5/17/1990,1053-14499,2201,1
SL-L,M,Y,FIRE841,5/7/1984,5/17/1990,1053-14499,2201,1
SL-L,M,Y,FIRE841,5/7/1984,5/17/1990,1053-14499,2201,1
SL-L,M,Y,FIRE841,5/7/1984,5/17/1990,1053-14499,2201,1
WSY-,M,Y,WSIX851,5/5/1985,3/12/1988,1053-56502,1042,1
WSY-,M,Y,WSIX851,5/5/1985,3/12/1988,1053-56502,1042,1
WSY-,M,Y,WSIX851,5/5/1985,3/12/1988,1053-56502,1042,1
WSY-,M,Y,WSIX851,5/5/1985,3/12/1988,1053-56502,1042,1
GAS-,M,Y,NWES811,4/18/1981,8/12/1994,1053-56503,4864,1
GAS-,M,Y,NWES811,4/18/1981,8/12/1994,1053-56503,4864,1
GAS-,M,Y,NWES811,4/18/1981,8/12/1994,1053-56503,4864,1
GAS-,M,Y,NWES811,4/18/1981,8/12/1994,1053-56503,4864,1
WO-Z,F,Y,NURS891,4/8/1989,5/23/1998,1053-56506,3332,
WO-Z,F,Y,NURS891,4/8/1989,5/23/1998,1053-56506,3332,
WO-Z,F,Y,NURS891,4/8/1989,5/23/1998,1053-56506,3332,
GPS-,M,Y,LINX811,4/29/1981,5/17/1990,1053-56510,3305,1
GPS-,M,Y,LINX811,4/29/1981,5/17/1990,1053-56510,3305,1
GPS-,M,Y,LINX811,4/29/1981,5/17/1990,1053-56510,3305,1
GPS-,M,Y,LINX811,4/29/1981,5/17/1990,1053-56510,3305,1
GPS-,M,Y,LINX811,4/29/1981,5/17/1990,1053-56510,3305,1
=SAB,F,Y,WSIX883,6/27/1988,7/12/1988,1053-56513,15,2
RP-Z,M,Y,CTRN891,4/29/1989,3/1/1991,1053-56515,671,1
RP-Z,M,Y,CTRN891,4/29/1989,3/1/1991,1053-56515,671,1
RP-Z,M,Y,CTRN891,4/29/1989,3/1/1991,1053-56515,671,1
RP-Z,M,Y,CTRN891,4/29/1989,3/1/1991,1053-56515,671,1
RP-Z,M,Y,CTRN891,4/29/1989,3/1/1991,1053-56515,671,1
RP-Z,M,Y,CTRN891,4/29/1989,3/1/1991,1053-56515,671,1
Wn-Z,M,Y,SPLT891,4/22/1989,6/10/1989,1053-56524,49,1
Wn-Z,M,Y,SPLT891,4/22/1989,6/10/1989,1053-56524,49,1
Wn-Z,M,Y,SPLT891,4/22/1989,6/10/1989,1053-56524,49,1
RW-Z,F,Y,SPLT891,4/22/1989,10/11/1989,1053-56525,172,1
RW-Z,F,Y,SPLT891,4/22/1989,10/11/1989,1053-56525,172,1
RW-Z,F,Y,SPLT891,4/22/1989,10/11/1989,1053-56525,172,1
RW-Z,F,Y,SPLT891,4/22/1989,10/11/1989,1053-56525,172,1
Gn-Z,F,Y,SIBR891,4/25/1989,6/10/1989,1053-56526,46,1
Gn-Z,F,Y,SIBR891,4/25/1989,6/10/1989,1053-56526,46,1
Gn-Z,F,Y,SIBR891,4/25/1989,6/10/1989,1053-56526,46,1
Yn-Z,F,Y,SIBR891,4/25/1989,4/25/1989,1053-56527,0,1
Yn-Z,F,Y,SIBR891,4/25/1989,4/25/1989,1053-56527,0,1
Yn-Z,F,Y,SIBR891,4/25/1989,4/25/1989,1053-56527,0,1
BW-Z,M,Y,SIBR891,4/25/1989,9/15/1989,1053-56528,143,1
BW-Z,M,Y,SIBR891,4/25/1989,9/15/1989,1053-56528,143,1
BW-Z,M,Y,SIBR891,4/25/1989,9/15/1989,1053-56528,143,1
BW-Z,M,Y,SIBR891,4/25/1989,9/15/1989,1053-56528,143,1
Pn-Z,F,Y,NO19891,5/1/1989,5/10/1989,1053-56529,9,1
Pn-Z,F,Y,NO19891,5/1/1989,5/10/1989,1053-56529,9,1
Pn-Z,F,Y,NO19891,5/1/1989,5/10/1989,1053-56529,9,1
On-Z,M,Y,NO19891,5/1/1989,5/10/1989,1053-56530,9,1
On-Z,M,Y,NO19891,5/1/1989,5/10/1989,1053-56530,9,1
On-Z,M,Y,NO19891,5/1/1989,5/10/1989,1053-56530,9,1
Ln-Z,F,Y,NO19891,5/1/1989,6/10/1989,1053-56531,40,1
Ln-Z,F,Y,NO19891,5/1/1989,6/10/1989,1053-56531,40,1
Ln-Z,F,Y,NO19891,5/1/1989,6/10/1989,1053-56531,40,1
WR-Z,M,Y,LOCK891,4/29/1989,7/11/1989,1053-56533,73,1
WR-Z,M,Y,LOCK891,4/29/1989,7/11/1989,1053-56533,73,1
WR-Z,M,Y,LOCK891,4/29/1989,7/11/1989,1053-56533,73,1
WR-Z,M,Y,LOCK891,4/29/1989,7/11/1989,1053-56533,73,1
RR-Z,M,Y,LOCK891,4/29/1989,3/12/1990,1053-56534,317,1
RR-Z,M,Y,LOCK891,4/29/1989,3/12/1990,1053-56534,317,1
RR-Z,M,Y,LOCK891,4/29/1989,3/12/1990,1053-56534,317,1
RR-Z,M,Y,LOCK891,4/29/1989,3/12/1990,1053-56534,317,1
