TERRYR,year_,InABS,TSF_months,TSF_years,CellCount,DateOfLastFire
SHIC11,2011,TRUE,177,15,41,7/17/1996
SHIC11,2011,TRUE,190,16,140,6/15/1995
SHIC11,2011,TRUE,253,21,20,3/28/1990
SHIC11,2011,TRUE,253,21,10,3/26/1990
SHIC11,2011,TRUE,315,26,155,1/16/1985
SHIC11,2011,TRUE,360,30,95,4/25/1981
SHIC11,2011,TRUE,1335,111,543,1/2/1900
SING11,2011,TRUE,45,4,3646,7/20/2007
SING11,2011,TRUE,1335,111,71,1/2/1900
SWSE11,2011,TRUE,19,2,9,9/25/2009
SWSE11,2011,TRUE,30,3,63,10/21/2008
SWSE11,2011,TRUE,31,3,18,9/3/2008
SWSE11,2011,TRUE,44,4,1071,8/9/2007
SWSE11,2011,TRUE,44,4,1452,8/16/2007
SWSE11,2011,TRUE,166,14,22,6/6/1997
SWSE11,2011,TRUE,215,18,88,5/25/1993
SWSE11,2011,TRUE,220,19,2,12/9/1992
SWSE11,2011,TRUE,230,19,5,2/10/1992
SWSE11,2011,TRUE,234,20,43,10/28/1991
SWSE11,2011,TRUE,1335,111,676,1/2/1900
TP1111,2011,TRUE,102,9,564,10/30/2002
TP1111,2011,TRUE,104,9,245,8/20/2002
TP1111,2011,TRUE,153,13,499,7/23/1998
TP1111,2011,TRUE,155,13,87,5/11/1998
TP1111,2011,TRUE,179,15,108,5/12/1996
TP1111,2011,TRUE,191,16,4,5/16/1995
TP1111,2011,TRUE,239,20,2814,5/1/1991
TP1111,2011,TRUE,1335,111,340,1/2/1900
TP3911,2011,TRUE,10,1,126,6/11/2010
TP3911,2011,TRUE,10,1,1556,6/23/2010
TP3911,2011,TRUE,13,1,1550,3/25/2010
TP3911,2011,TRUE,26,2,7,2/9/2009
TP3911,2011,TRUE,56,5,112,8/2/2006
TP3911,2011,TRUE,82,7,72,6/22/2004
TP3911,2011,TRUE,253,21,1107,3/28/1990
TP3911,2011,TRUE,360,30,31,4/25/1981
TP3911,2011,TRUE,1335,111,556,1/2/1900
TRTL11,2011,TRUE,122,10,6552,2/12/2001
TRTL11,2011,TRUE,177,15,16,7/18/1996
TRTL11,2011,TRUE,179,15,79,5/7/1996
TRTL11,2011,TRUE,319,27,2,9/26/1984
TRTL11,2011,TRUE,1335,111,101,1/2/1900
TWEN11,2011,FALSE,50,4,96,2/8/2007
TWEN11,2011,FALSE,122,10,3080,2/12/2001
TWEN11,2011,FALSE,1335,111,2628,1/2/1900
VALL11,2011,TRUE,146,12,2761,2/17/1999
VALL11,2011,TRUE,1335,111,1427,1/2/1900
WCAC11,2011,FALSE,37,3,24,3/26/2008
WCAC11,2011,FALSE,50,4,1039,2/8/2007
WCAC11,2011,FALSE,51,4,95,1/9/2007
WCAC11,2011,FALSE,53,5,66,11/9/2006
WCAC11,2011,FALSE,54,5,12,10/11/2006
WCAC11,2011,FALSE,84,7,3883,4/7/2004
WCAC11,2011,FALSE,122,10,84,2/12/2001
WCAC11,2011,FALSE,1335,111,88,1/2/1900
WLIN11,2011,FALSE,50,4,344,2/8/2007
WLIN11,2011,FALSE,122,10,3262,2/12/2001
WLIN11,2011,FALSE,319,27,48,9/26/1984
WLIN11,2011,FALSE,1335,111,219,1/2/1900
WVAL11,2011,TRUE,31,3,651,9/17/2008
WVAL11,2011,TRUE,61,5,1905,3/15/2006
WVAL11,2011,TRUE,85,7,416,3/4/2004
WVAL11,2011,TRUE,99,8,10,1/29/2003
WVAL11,2011,TRUE,101,9,169,11/25/2002
WVAL11,2011,TRUE,146,12,621,2/17/1999
WVAL11,2011,TRUE,200,17,24,8/4/1994
WVAL11,2011,TRUE,206,17,5,2/22/1994
WVAL11,2011,TRUE,323,27,1,5/15/1984
WVAL11,2011,TRUE,469,39,33,3/22/1972
WVAL11,2011,TRUE,1335,111,625,1/2/1900
ANGB12,2012,TRUE,134,11,4522,2/12/2001
ANGB12,2012,TRUE,153,13,2826,7/19/1999
ANGB12,2012,TRUE,275,23,10,5/22/1989
ANGB12,2012,TRUE,331,28,76,9/26/1984
ANGB12,2012,TRUE,419,35,19,5/27/1977
ANGB12,2012,TRUE,1347,112,39,1/2/1900
ANGL12,2012,TRUE,31,3,3335,9/22/2009
ANGL12,2012,TRUE,134,11,1428,2/12/2001
ANGL12,2012,TRUE,153,13,908,7/19/1999
ANGL12,2012,TRUE,165,14,237,7/7/1998
ANGL12,2012,TRUE,275,23,90,5/22/1989
ANGL12,2012,TRUE,331,28,15,9/26/1984
ANGL12,2012,TRUE,381,32,7,7/7/1980
ANGL12,2012,TRUE,1347,112,31,1/2/1900
BIGL12,2012,TRUE,22,2,119,6/23/2010
BIGL12,2012,TRUE,25,2,455,3/25/2010
BIGL12,2012,TRUE,134,11,6584,2/12/2001
BIGL12,2012,TRUE,156,13,5,4/26/1999
BIGL12,2012,TRUE,189,16,129,7/18/1996
BIGL12,2012,TRUE,1347,112,407,1/2/1900
BINX12,2012,FALSE,62,5,6869,2/8/2007
BINX12,2012,FALSE,63,5,87,1/9/2007
BINX12,2012,FALSE,96,8,7,4/7/2004
BINX12,2012,FALSE,134,11,121,2/12/2001
BINX12,2012,FALSE,1347,112,312,1/2/1900
BLAR12,2012,TRUE,134,11,2727,2/12/2001
BLAR12,2012,TRUE,153,13,284,7/7/1999
BLAR12,2012,TRUE,327,27,4,1/16/1985
BLAR12,2012,TRUE,423,35,1,1/21/1977
BLAR12,2012,TRUE,1347,112,15,1/2/1900
BNCH12,2012,TRUE,57,5,894,7/20/2007
BNCH12,2012,TRUE,153,13,2063,7/20/1999
BNCH12,2012,TRUE,1347,112,68,1/2/1900
BOBB12,2012,TRUE,25,2,4320,3/25/2010
BOBB12,2012,TRUE,57,5,1144,7/17/2007
BOBB12,2012,TRUE,134,11,1249,2/18/2001
BOBB12,2012,TRUE,153,13,991,7/7/1999
BOBB12,2012,TRUE,202,17,95,6/15/1995
BOBB12,2012,TRUE,212,18,171,8/1/1994
BOBB12,2012,TRUE,265,22,1,3/26/1990
BOBB12,2012,TRUE,423,35,3,1/21/1977
BOBB12,2012,TRUE,1347,112,148,1/2/1900
BUBO12,2012,FALSE,31,3,1438,9/22/2009
BUBO12,2012,FALSE,117,10,642,7/26/2002
BUBO12,2012,FALSE,118,10,328,6/11/2002
BUBO12,2012,FALSE,120,10,107,4/14/2002
BUBO12,2012,FALSE,134,11,834,2/12/2001
BUBO12,2012,FALSE,153,13,744,7/19/1999
BUBO12,2012,FALSE,165,14,14,7/7/1998
BUBO12,2012,FALSE,275,23,54,5/22/1989
BUBO12,2012,FALSE,331,28,3,9/26/1984
BUBO12,2012,FALSE,381,32,28,7/7/1980
BUBO12,2012,FALSE,1347,112,268,1/2/1900
CABS12,2012,TRUE,22,2,954,6/23/2010
CABS12,2012,TRUE,134,11,3698,2/12/2001
CABS12,2012,TRUE,156,13,4,4/26/1999
CABS12,2012,TRUE,181,15,151,3/18/1997
CABS12,2012,TRUE,265,22,30,3/28/1990
CABS12,2012,TRUE,446,37,32,2/13/1975
CABS12,2012,TRUE,481,40,4,3/22/1972
CABS12,2012,TRUE,1347,112,600,1/2/1900
CATB12,2012,FALSE,62,5,2639,2/8/2007
CATB12,2012,FALSE,134,11,3485,2/12/2001
CATB12,2012,FALSE,1347,112,252,1/2/1900
CATE12,2012,FALSE,7,1,3606,9/29/2011
CATE12,2012,FALSE,62,5,305,2/8/2007
CATE12,2012,FALSE,65,6,13,11/9/2006
CATE12,2012,FALSE,66,6,214,10/11/2006
CATE12,2012,FALSE,96,8,5,4/7/2004
CATE12,2012,FALSE,134,11,712,2/12/2001
CATE12,2012,FALSE,331,28,1,9/26/1984
CATE12,2012,FALSE,1347,112,163,1/2/1900
CHET12,2012,TRUE,22,2,564,6/23/2010
CHET12,2012,TRUE,56,5,1753,8/9/2007
CHET12,2012,TRUE,84,7,1900,4/6/2005
CHET12,2012,TRUE,178,15,40,6/6/1997
CHET12,2012,TRUE,178,15,31,6/17/1997
CHET12,2012,TRUE,232,20,69,12/7/1992
CHET12,2012,TRUE,242,20,1,2/10/1992
CHET12,2012,TRUE,252,21,10,4/9/1991
CHET12,2012,TRUE,257,22,1,11/6/1990
CHET12,2012,TRUE,258,22,1,10/29/1990
CHET12,2012,TRUE,1347,112,541,1/2/1900
CHTB12,2012,TRUE,56,5,1697,8/9/2007
CHTB12,2012,TRUE,84,7,255,4/6/2005
CHTB12,2012,TRUE,178,15,19,6/17/1997
CHTB12,2012,TRUE,232,20,23,12/7/1992
CHTB12,2012,TRUE,250,21,1,6/4/1991
CHTB12,2012,TRUE,252,21,34,4/9/1991
CHTB12,2012,TRUE,257,22,2,11/6/1990
CHTB12,2012,TRUE,1347,112,78,1/2/1900
CHUR12,2012,TRUE,22,2,2073,6/23/2010
CHUR12,2012,TRUE,1347,112,4,1/2/1900
CIRB12,2012,TRUE,32,3,479,8/18/2009
CIRB12,2012,TRUE,111,9,2,1/10/2003
CIRB12,2012,TRUE,193,16,549,3/25/1996
CIRB12,2012,TRUE,243,20,1,1/8/1992
CIRB12,2012,TRUE,1347,112,71,1/2/1900
CIRC12,2012,TRUE,32,3,114,8/18/2009
CIRC12,2012,TRUE,167,14,1,5/19/1998
CIRC12,2012,TRUE,168,14,472,4/29/1998
CIRC12,2012,TRUE,179,15,75,5/1/1997
CIRC12,2012,TRUE,193,16,592,3/25/1996
CIRC12,2012,TRUE,205,17,4,3/10/1995
CIRC12,2012,TRUE,230,19,13,2/2/1993
CIRC12,2012,TRUE,314,26,15,2/3/1986
CIRC12,2012,TRUE,320,27,2,8/1/1985
CIRC12,2012,TRUE,1347,112,788,1/2/1900
CLAS12,2012,TRUE,31,3,1298,9/22/2009
CLAS12,2012,TRUE,43,4,3437,9/17/2008
CLAS12,2012,TRUE,117,10,213,7/31/2002
CLAS12,2012,TRUE,212,18,777,8/4/1994
CLAS12,2012,TRUE,275,23,18,5/22/1989
CLAS12,2012,TRUE,296,25,102,8/10/1987
CLAS12,2012,TRUE,320,27,1,8/7/1985
CLAS12,2012,TRUE,335,28,15,5/15/1984
CLAS12,2012,TRUE,1347,112,213,1/2/1900
COPS12,2012,TRUE,25,2,3159,3/25/2010
COPS12,2012,TRUE,134,11,4343,2/12/2001
COPS12,2012,TRUE,189,16,6,7/18/1996
COPS12,2012,TRUE,191,16,1,5/7/1996
COPS12,2012,TRUE,202,17,14,6/15/1995
COPS12,2012,TRUE,265,22,5,3/26/1990
COPS12,2012,TRUE,331,28,11,9/26/1984
COPS12,2012,TRUE,1347,112,185,1/2/1900
COTG12,2012,TRUE,32,3,1209,8/18/2009
COTG12,2012,TRUE,36,3,11,4/23/2009
COTG12,2012,TRUE,43,4,706,9/3/2008
COTG12,2012,TRUE,84,7,1,4/22/2005
COTG12,2012,TRUE,165,14,477,7/29/1998
COTG12,2012,TRUE,167,14,11,5/19/1998
COTG12,2012,TRUE,168,14,49,4/29/1998
COTG12,2012,TRUE,191,16,8,5/6/1996
COTG12,2012,TRUE,227,19,172,5/25/1993
COTG12,2012,TRUE,239,20,1,5/11/1992
COTG12,2012,TRUE,1347,112,332,1/2/1900
CRMB12,2012,TRUE,57,5,2283,7/20/2007
CRMB12,2012,TRUE,117,10,100,7/26/2002
CRMB12,2012,TRUE,118,10,276,6/11/2002
CRMB12,2012,TRUE,214,18,37,6/21/1994
CRMB12,2012,TRUE,1347,112,569,1/2/1900
CRSM12,2012,TRUE,57,5,1250,7/20/2007
CRSM12,2012,TRUE,153,13,2491,7/20/1999
CRSM12,2012,TRUE,214,18,4,6/21/1994
CRSM12,2012,TRUE,1347,112,1582,1/2/1900
CRSN12,2012,FALSE,21,2,1559,7/22/2010
CRSN12,2012,FALSE,57,5,9,7/20/2007
CRSN12,2012,FALSE,97,8,1473,3/26/2004
CRSN12,2012,FALSE,118,10,27,6/11/2002
CRSN12,2012,FALSE,214,18,2,6/21/1994
CRSN12,2012,FALSE,275,23,9,5/22/1989
CRSN12,2012,FALSE,1347,112,384,1/2/1900
CURY12,2012,TRUE,23,2,786,5/13/2010
CURY12,2012,TRUE,43,4,1718,9/17/2008
CURY12,2012,TRUE,158,13,2485,2/17/1999
CURY12,2012,TRUE,207,17,7,1/10/1995
CURY12,2012,TRUE,212,18,14,8/4/1994
CURY12,2012,TRUE,1347,112,1360,1/2/1900
DEER12,2012,TRUE,134,11,6569,2/12/2001
DEER12,2012,TRUE,310,26,1,6/1/1986
DEER12,2012,TRUE,331,28,66,9/26/1984
DEER12,2012,TRUE,1347,112,16,1/2/1900
DICE12,2012,TRUE,25,2,3785,3/25/2010
DICE12,2012,TRUE,34,3,1465,6/10/2009
DICE12,2012,TRUE,44,4,2175,8/5/2008
DICE12,2012,TRUE,57,5,62,7/17/2007
DICE12,2012,TRUE,94,8,579,6/22/2004
DICE12,2012,TRUE,134,11,504,2/18/2001
DICE12,2012,TRUE,153,13,124,7/7/1999
DICE12,2012,TRUE,154,13,28,6/25/1999
DICE12,2012,TRUE,179,15,263,5/7/1997
DICE12,2012,TRUE,190,16,12,6/14/1996
DICE12,2012,TRUE,202,17,81,6/15/1995
DICE12,2012,TRUE,213,18,44,7/6/1994
DICE12,2012,TRUE,327,27,17,1/16/1985
DICE12,2012,TRUE,1347,112,235,1/2/1900
EAGB12,2012,TRUE,32,3,88,8/18/2009
EAGB12,2012,TRUE,114,10,371,10/30/2002
EAGB12,2012,TRUE,116,10,303,8/20/2002
EAGB12,2012,TRUE,165,14,102,7/23/1998
EAGB12,2012,TRUE,179,15,60,5/1/1997
EAGB12,2012,TRUE,193,16,599,3/25/1996
EAGB12,2012,TRUE,230,19,6,2/2/1993
EAGB12,2012,TRUE,1347,112,367,1/2/1900
EAGR12,2012,TRUE,114,10,567,10/30/2002
EAGR12,2012,TRUE,116,10,17,8/20/2002
EAGR12,2012,TRUE,167,14,6,5/11/1998
EAGR12,2012,TRUE,193,16,73,3/25/1996
EAGR12,2012,TRUE,230,19,90,2/2/1993
EAGR12,2012,TRUE,1347,112,774,1/2/1900
EBAY12,2012,TRUE,134,11,7948,2/12/2001
EBAY12,2012,TRUE,189,16,51,7/18/1996
EBAY12,2012,TRUE,331,28,230,9/26/1984
EBAY12,2012,TRUE,419,35,234,5/27/1977
EBAY12,2012,TRUE,1347,112,54,1/2/1900
FENC12,2012,FALSE,25,2,72,3/24/2010
FENC12,2012,FALSE,48,4,12,4/3/2008
FENC12,2012,FALSE,49,4,256,3/26/2008
FENC12,2012,FALSE,65,6,1720,11/9/2006
FENC12,2012,FALSE,66,6,521,10/11/2006
FENC12,2012,FALSE,134,11,65,2/18/2001
FENC12,2012,FALSE,153,13,2007,7/7/1999
FENC12,2012,FALSE,179,15,9,5/5/1997
FENC12,2012,FALSE,214,18,2,6/27/1994
FENC12,2012,FALSE,327,27,1,1/16/1985
FENC12,2012,FALSE,331,28,197,9/26/1984
FENC12,2012,FALSE,423,35,10,1/21/1977
FENC12,2012,FALSE,1347,112,200,1/2/1900
FNCY12,2012,TRUE,43,4,1586,9/17/2008
FRED12,2012,TRUE,43,4,426,9/17/2008
FRED12,2012,TRUE,117,10,1783,7/26/2002
FRED12,2012,TRUE,118,10,133,6/11/2002
FRED12,2012,TRUE,275,23,46,5/22/1989
FRED12,2012,TRUE,296,25,61,8/10/1987
FRED12,2012,TRUE,1347,112,577,1/2/1900
HARY12,2012,FALSE,21,2,2631,7/22/2010
HARY12,2012,FALSE,29,3,7,11/24/2009
HARY12,2012,FALSE,57,5,1208,7/20/2007
HARY12,2012,FALSE,118,10,1515,6/11/2002
HARY12,2012,FALSE,214,18,9,6/21/1994
HARY12,2012,FALSE,275,23,179,5/22/1989
HARY12,2012,FALSE,1347,112,221,1/2/1900
HEWT12,2012,FALSE,134,11,4880,2/12/2001
HEWT12,2012,FALSE,1347,112,3546,1/2/1900
HILD12,2012,TRUE,56,5,2474,8/9/2007
HILD12,2012,TRUE,178,15,21,6/6/1997
HILD12,2012,TRUE,242,20,82,2/10/1992
HILD12,2012,TRUE,246,21,3,10/28/1991
HILD12,2012,TRUE,1347,112,229,1/2/1900
HTOP12,2012,TRUE,32,3,615,8/18/2009
HTOP12,2012,TRUE,114,10,448,10/30/2002
HTOP12,2012,TRUE,116,10,68,8/20/2002
HTOP12,2012,TRUE,165,14,229,7/23/1998
HTOP12,2012,TRUE,165,14,775,7/29/1998
HTOP12,2012,TRUE,193,16,174,3/25/1996
HTOP12,2012,TRUE,203,17,19,5/16/1995
HTOP12,2012,TRUE,251,21,10,5/1/1991
HTOP12,2012,TRUE,258,22,2,10/27/1990
HTOP12,2012,TRUE,473,40,3,11/27/1972
HTOP12,2012,TRUE,1347,112,364,1/2/1900
ISLA12,2012,FALSE,25,2,25,3/24/2010
ISLA12,2012,FALSE,49,4,292,3/26/2008
ISLA12,2012,FALSE,65,6,1014,11/9/2006
ISLA12,2012,FALSE,66,6,638,10/11/2006
ISLA12,2012,FALSE,134,11,305,2/12/2001
ISLA12,2012,FALSE,1347,112,40,1/2/1900
JANW12,2012,TRUE,23,2,481,5/13/2010
JANW12,2012,TRUE,31,3,739,9/22/2009
JANW12,2012,TRUE,43,4,4144,9/17/2008
JANW12,2012,TRUE,113,10,4,11/5/2002
JANW12,2012,TRUE,114,10,363,10/3/2002
JANW12,2012,TRUE,122,10,40,2/22/2002
JANW12,2012,TRUE,207,17,6,1/10/1995
JANW12,2012,TRUE,212,18,274,8/4/1994
JANW12,2012,TRUE,237,20,2,7/10/1992
JANW12,2012,TRUE,249,21,9,7/17/1991
JANW12,2012,TRUE,296,25,4,8/10/1987
JANW12,2012,TRUE,335,28,1,5/15/1984
JANW12,2012,TRUE,409,34,33,3/23/1978
JANW12,2012,TRUE,1347,112,1801,1/2/1900
JERE12,2012,TRUE,34,3,568,6/10/2009
JERE12,2012,TRUE,134,11,1501,2/18/2001
JERE12,2012,TRUE,153,13,2668,7/7/1999
JERE12,2012,TRUE,154,13,12,6/22/1999
JERE12,2012,TRUE,179,15,1,5/5/1997
JERE12,2012,TRUE,213,18,5,7/6/1994
JERE12,2012,TRUE,214,18,3,6/27/1994
JERE12,2012,TRUE,327,27,1,1/16/1985
JERE12,2012,TRUE,1347,112,72,1/2/1900
LARR12,2012,TRUE,134,11,3088,2/12/2001
LARR12,2012,TRUE,191,16,135,5/7/1996
LARR12,2012,TRUE,331,28,1,9/26/1984
LARR12,2012,TRUE,461,39,1,11/7/1973
LARR12,2012,TRUE,1347,112,43,1/2/1900
LOPZ12,2012,TRUE,31,3,1397,9/22/2009
LOPZ12,2012,TRUE,43,4,1592,9/17/2008
LOPZ12,2012,TRUE,117,10,3007,7/26/2002
LOPZ12,2012,TRUE,118,10,16,6/11/2002
LOPZ12,2012,TRUE,165,14,419,7/7/1998
LOPZ12,2012,TRUE,275,23,6,5/22/1989
LOPZ12,2012,TRUE,1347,112,51,1/2/1900
MERL12,2012,FALSE,29,3,7,11/24/2009
MERL12,2012,FALSE,117,10,931,7/26/2002
MERL12,2012,FALSE,118,10,438,6/11/2002
MERL12,2012,FALSE,134,11,1655,2/12/2001
MERL12,2012,FALSE,153,13,68,7/19/1999
MERL12,2012,FALSE,275,23,8,5/22/1989
MERL12,2012,FALSE,381,32,157,7/7/1980
MERL12,2012,FALSE,1347,112,3937,1/2/1900
MOLY12,2012,TRUE,117,10,5849,7/26/2002
MOLY12,2012,TRUE,118,10,288,6/11/2002
MOLY12,2012,TRUE,120,10,38,4/14/2002
MOLY12,2012,TRUE,381,32,2,7/7/1980
NBEN12,2012,TRUE,31,3,6331,9/22/2009
NBEN12,2012,TRUE,134,11,2206,2/12/2001
NBEN12,2012,TRUE,165,14,111,7/7/1998
NBEN12,2012,TRUE,189,16,13,7/18/1996
NBEN12,2012,TRUE,331,28,46,9/26/1984
NBEN12,2012,TRUE,419,35,7,5/27/1977
NBEN12,2012,TRUE,1347,112,50,1/2/1900
NENE12,2012,TRUE,1347,112,10726,1/2/1900
NPOL12,2012,TRUE,43,4,13,9/17/2008
NPOL12,2012,TRUE,73,6,768,3/15/2006
NPOL12,2012,TRUE,153,13,1588,7/20/1999
NPOL12,2012,TRUE,212,18,7,8/4/1994
NPOL12,2012,TRUE,218,18,30,2/22/1994
NPOL12,2012,TRUE,1347,112,2734,1/2/1900
NSWL12,2012,FALSE,25,2,6,3/24/2010
NSWL12,2012,FALSE,49,4,37,3/26/2008
NSWL12,2012,FALSE,65,6,374,11/9/2006
NSWL12,2012,FALSE,66,6,423,10/11/2006
NSWL12,2012,FALSE,134,11,819,2/12/2001
NSWL12,2012,FALSE,134,11,37,2/18/2001
NSWL12,2012,FALSE,153,13,617,7/7/1999
NSWL12,2012,FALSE,331,28,2,9/26/1984
NSWL12,2012,FALSE,423,35,1,1/21/1977
NSWL12,2012,FALSE,1347,112,99,1/2/1900
NURS12,2012,TRUE,108,9,3136,4/1/2003
NURS12,2012,TRUE,153,13,1023,7/20/1999
NURS12,2012,TRUE,347,29,210,5/24/1983
NURS12,2012,TRUE,1347,112,267,1/2/1900
NWES12,2012,FALSE,134,11,2031,2/12/2001
NWES12,2012,FALSE,153,13,240,7/19/1999
NWES12,2012,FALSE,331,28,1,9/26/1984
NWES12,2012,FALSE,1347,112,467,1/2/1900
NWTR12,2012,TRUE,23,2,1580,5/13/2010
NWTR12,2012,TRUE,158,13,3941,2/17/1999
NWTR12,2012,TRUE,318,27,92,10/18/1985
NWTR12,2012,TRUE,1347,112,975,1/2/1900
NXRD12,2012,TRUE,31,3,3189,9/22/2009
NXRD12,2012,TRUE,134,11,1459,2/12/2001
NXRD12,2012,TRUE,165,14,24,7/7/1998
NXRD12,2012,TRUE,331,28,36,9/26/1984
NXRD12,2012,TRUE,1347,112,4,1/2/1900
PINS12,2012,FALSE,134,11,384,2/12/2001
PINS12,2012,FALSE,1347,112,9036,1/2/1900
PITA12,2012,TRUE,114,10,1,10/30/2002
PITA12,2012,TRUE,167,14,3379,5/11/1998
PITA12,2012,TRUE,189,16,35,7/3/1996
PITA12,2012,TRUE,251,21,384,5/1/1991
PITA12,2012,TRUE,1347,112,486,1/2/1900
PLAZ12,2012,TRUE,31,3,2350,9/22/2009
PLAZ12,2012,TRUE,134,11,3702,2/12/2001
PLAZ12,2012,TRUE,181,15,219,3/18/1997
PLAZ12,2012,TRUE,189,16,2077,7/18/1996
PLAZ12,2012,TRUE,257,22,32,11/12/1990
PLAZ12,2012,TRUE,331,28,63,9/26/1984
PLAZ12,2012,TRUE,335,28,9,5/15/1984
PLAZ12,2012,TRUE,419,35,6,5/27/1977
PLAZ12,2012,TRUE,440,37,4,8/4/1975
PLAZ12,2012,TRUE,1347,112,784,1/2/1900
POLA12,2012,TRUE,43,4,1161,9/17/2008
POLA12,2012,TRUE,212,18,197,8/4/1994
POLA12,2012,TRUE,296,25,10,8/10/1987
POLA12,2012,TRUE,1347,112,976,1/2/1900
RATL12,2012,FALSE,134,11,3692,2/12/2001
RATL12,2012,FALSE,153,13,83,7/19/1999
RATL12,2012,FALSE,331,28,46,9/26/1984
RATL12,2012,FALSE,1347,112,374,1/2/1900
RAUL12,2012,TRUE,31,3,6688,9/22/2009
RAUL12,2012,TRUE,43,4,1894,9/17/2008
RAUL12,2012,TRUE,212,18,103,8/4/1994
RAUL12,2012,TRUE,275,23,54,5/22/1989
RAUL12,2012,TRUE,1347,112,37,1/2/1900
REED12,2012,TRUE,21,2,38,7/22/2010
REED12,2012,TRUE,29,3,93,11/24/2009
REED12,2012,TRUE,57,5,1110,7/20/2007
REED12,2012,TRUE,117,10,3347,7/26/2002
REED12,2012,TRUE,118,10,2886,6/11/2002
REED12,2012,TRUE,214,18,59,6/21/1994
REED12,2012,TRUE,275,23,67,5/22/1989
REED12,2012,TRUE,1347,112,125,1/2/1900
ROSE12,2012,TRUE,134,11,3669,2/12/2001
ROSE12,2012,TRUE,191,16,210,5/7/1996
ROSE12,2012,TRUE,331,28,26,9/26/1984
ROSE12,2012,TRUE,1347,112,79,1/2/1900
SAND12,2012,TRUE,134,11,2981,2/12/2001
SAND12,2012,TRUE,181,15,20,3/18/1997
SAND12,2012,TRUE,1347,112,37,1/2/1900
SCAB12,2012,TRUE,134,11,987,2/12/2001
SCAB12,2012,TRUE,191,16,3,5/7/1996
SCAB12,2012,TRUE,331,28,1,9/26/1984
SCAB12,2012,TRUE,387,32,1,1/25/1980
SCAB12,2012,TRUE,1347,112,13,1/2/1900
SCAC12,2012,FALSE,49,4,129,3/26/2008
SCAC12,2012,FALSE,65,6,750,11/9/2006
SCAC12,2012,FALSE,66,6,1336,10/11/2006
SCAC12,2012,FALSE,134,11,4560,2/12/2001
SCAC12,2012,FALSE,191,16,4,5/7/1996
SCAC12,2012,FALSE,1347,112,69,1/2/1900
SCOB12,2012,TRUE,25,2,139,3/25/2010
SCOB12,2012,TRUE,34,3,22,6/10/2009
SCOB12,2012,TRUE,134,11,883,2/12/2001
SCOB12,2012,TRUE,134,11,1049,2/18/2001
SCOB12,2012,TRUE,153,13,4494,7/7/1999
SCOB12,2012,TRUE,154,13,10,6/22/1999
SCOB12,2012,TRUE,202,17,7,6/15/1995
SCOB12,2012,TRUE,212,18,38,8/1/1994
SCOB12,2012,TRUE,214,18,3,6/27/1994
SCOB12,2012,TRUE,327,27,126,1/16/1985
SCOB12,2012,TRUE,1347,112,101,1/2/1900
SCRP12,2012,FALSE,29,3,684,11/24/2009
SCRP12,2012,FALSE,1347,112,3344,1/2/1900
SFBS12,2012,TRUE,24,2,396,4/16/2010
SFBS12,2012,TRUE,31,3,839,9/25/2009
SFBS12,2012,TRUE,218,18,709,2/10/1994
SFBS12,2012,TRUE,227,19,5,5/25/1993
SFBS12,2012,TRUE,232,20,66,12/9/1992
SFBS12,2012,TRUE,239,20,785,5/19/1992
SFBS12,2012,TRUE,239,20,384,5/20/1992
SFBS12,2012,TRUE,1347,112,1512,1/2/1900
SFLA12,2012,TRUE,23,2,2681,5/13/2010
SFLA12,2012,TRUE,114,10,2160,10/3/2002
SFLA12,2012,TRUE,239,20,459,5/19/1992
SFLA12,2012,TRUE,239,20,3916,5/20/1992
SFLA12,2012,TRUE,249,21,331,7/17/1991
SFLA12,2012,TRUE,258,22,1,10/29/1990
SFLA12,2012,TRUE,318,27,470,10/18/1985
SFLA12,2012,TRUE,1347,112,1047,1/2/1900
SFLC12,2012,TRUE,31,3,2115,9/22/2009
SFLC12,2012,TRUE,114,10,162,10/3/2002
SFLC12,2012,TRUE,117,10,39,7/31/2002
SFLC12,2012,TRUE,237,20,3,7/10/1992
SFLC12,2012,TRUE,275,23,28,5/22/1989
SFLC12,2012,TRUE,335,28,48,5/15/1984
SFLC12,2012,TRUE,1347,112,725,1/2/1900
SFLS12,2012,TRUE,31,3,1184,9/25/2009
SFLS12,2012,TRUE,42,4,153,10/21/2008
SFLS12,2012,TRUE,43,4,55,9/3/2008
SFLS12,2012,TRUE,227,19,623,5/25/1993
SFLS12,2012,TRUE,232,20,249,12/9/1992
SFLS12,2012,TRUE,239,20,531,5/20/1992
SFLS12,2012,TRUE,258,22,127,10/30/1990
SFLS12,2012,TRUE,317,27,74,11/15/1985
SFLS12,2012,TRUE,318,27,4,10/18/1985
SFLS12,2012,TRUE,1347,112,1605,1/2/1900
SHIC12,2012,TRUE,22,2,9,6/11/2010
SHIC12,2012,TRUE,22,2,37,6/23/2010
SHIC12,2012,TRUE,22,2,1035,6/29/2010
SHIC12,2012,TRUE,25,2,2503,3/25/2010
SHIC12,2012,TRUE,44,4,711,8/5/2008
SHIC12,2012,TRUE,57,5,18,7/17/2007
SHIC12,2012,TRUE,94,8,343,6/22/2004
SHIC12,2012,TRUE,154,13,14,6/25/1999
SHIC12,2012,TRUE,189,16,56,7/17/1996
SHIC12,2012,TRUE,202,17,140,6/15/1995
SHIC12,2012,TRUE,265,22,10,3/26/1990
